,item_code,tariff_country_code,tariff_country_description,tariff_code,customs_description,material_composition,Department,Division,Product Group,Product Type,style_number,style_name,development_name,style_update,Composition for Label,Material Group,Material Type,Main Material,Inseam Length (cm),Construction,Composition,Secondary Material,Composition.1,Garment Weight Without Packaging,Sales Color Name,option_version
3034,1ME30482409,HKG,Hong Kong,62014090,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3035,1ME30482409,NZL,New Zealand,6201402000L,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3036,1ME30482409,EU,Europe,6201401090,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3037,1ME30482409,KOR,South Korea,6201401090,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3038,1ME30482409,BRA,Brazil,62014000,,,Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3039,1ME30482409,CHE,Switzerland,62014000-000,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3040,1ME30482409,AUS,Australia,6201400004,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3041,1ME30482409,CAN,Canada,6201409011,Woven Jacket,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",Apparel,Men,Outerwear,Winter Jackets,1ME3048,Weather Jacket Insul Ath,Climate Jacket Athlete M,TN - Totally New,"Main Fabric
Polyamide (recycled) 87%
Elastane 13%
Contrast Fabric
Polyamide (recycled) 86%
Elastane 14%
Padding
Polyester (recycled) 100%",Textile,Woven,TX01878  | DT-2840-R-CT-ON,0.0,Plain,"87% Polyamide (Recycled Nylon) - rPA, 13% Elastane - EL",TX01814  | 3457385MS1,"87% Polyamide (recycled), 13% Elastane",0,Black TC,2024FA
3042,1ME30520069,CHN,China,6109909050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3043,1ME30520069,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3044,1ME30520069,CAN,Canada,6109900010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3045,1ME30520069,GBR,United Kingdom,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3046,1ME30520069,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3047,1ME30520069,EU,Europe,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3048,1ME30520069,JPN,Japan,610990200,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3049,1ME30520069,AUS,Australia,6109900005,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3050,1ME30520069,NOR,Norway,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3051,1ME30520069,BRA,Brazil,61099000,,,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3052,1ME30520069,HKG,Hong Kong,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3053,1ME30520069,USA,United States,6109901007,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3054,1ME30520553,USA,United States,6109901007,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3055,1ME30520553,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3056,1ME30520553,CHN,China,6109909050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3057,1ME30520553,JPN,Japan,610990200,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3058,1ME30520553,AUS,Australia,6109900005,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3059,1ME30520553,HKG,Hong Kong,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3060,1ME30520553,NOR,Norway,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3061,1ME30520553,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3062,1ME30520553,CAN,Canada,6109900010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3063,1ME30520553,GBR,United Kingdom,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3064,1ME30520553,EU,Europe,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3065,1ME30520553,BRA,Brazil,61099000,,,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Black,2024FA
3066,1ME30521258,USA,United States,6109901007,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3067,1ME30521258,EU,Europe,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3068,1ME30521258,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3069,1ME30521258,CHN,China,6109909050,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3070,1ME30521258,GBR,United Kingdom,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3071,1ME30521258,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3072,1ME30521258,NOR,Norway,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3073,1ME30521258,AUS,Australia,6109900005,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3074,1ME30521258,HKG,Hong Kong,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3075,1ME30521258,BRA,Brazil,61099000,,,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3076,1ME30521258,CAN,Canada,6109900010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3077,1ME30521258,JPN,Japan,610990200,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3052,Active-T Graphic,Active T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,Hay,2024FA
3078,1ME30530069,KOR,South Korea,6109903010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3079,1ME30530069,GBR,United Kingdom,6109902000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3080,1ME30530069,CHE,Switzerland,61099000-000,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3081,1ME30530069,NOR,Norway,61099010,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3082,1ME30530069,USA,United States,6109901007,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
3083,1ME30530069,AUS,Australia,6109900005,Knitted T-Shirt,100% Polyester (Mechanical Recycled) - rPES,Apparel,Men,Tops,T-Shirts,1ME3053,Active Long-T Graphic,Active Long T Graphic,TN - Totally New,"Main Fabric
Polyester (recycled) 100%
Rib
Polyester (recycled) 95%
Elastane 5%",Textile,Knit,TX02317  | DN100CG-M,0.0,Single Jersey,100% Polyester (Mechanical Recycled) - rPES,TX02700  | DN40CG-MPU,"95% Polyester (Mechanical Recycled) - rPES, 5% Elastane - EL",0,White,2024FA
